DATE,WM_WEEK,QTR,Month,FY,TR_PRODUCT,ORG,Org_AD,VP,PILLAR,Application_Name,Cloud,Env,Cost
2/8/24,Week 06,Q1,Feb,2024,INTL DATA AND ANALYTICS POC,Moonbird,tech@moonbird.io,Diana,Finance,riskengine,AWS,Prod,1279.4006
9/22/24,Week 38,Q3,Sep,2024,Analytics Tools,Eagle,finance@sunbird.com,Diana,Retail,inventory,AWS,Stage,806.9262
12/16/24,Week 51,Q4,Dec,2024,Big Data Pipeline,Eagle,eagle-team@eagle.net,Charlie,Engineering,riskengine,Azure,Dev,8552.6661
2/2/24,Week 05,Q1,Feb,2024,ML Platform,Starling,all@sunbird.com,Bob,Operations,inventory,AWS,Dev,3729.6576
9/12/24,Week 37,Q3,Sep,2024,Analytics Tools,Eagle,info@starling.org,Diana,Finance,inventory,Azure,Stage,6580.9985
5/29/24,Week 22,Q2,May,2024,Big Data Pipeline,Sunbird,tech@moonbird.io,Charlie,Marketing,reporting,AWS,Prod,243.8237
3/29/25,Week 65,Q1,Mar,2024,ETL/ELT Jobs,Hawk,eagle-team@eagle.net,Charlie,Operations,checkout,Azure,Stage,1531.7744
10/2/24,Week 40,Q4,Oct,2024,INTL DATA AND ANALYTICS POC,Sunbird,finance@sunbird.com,Diana,Retail,sales,AWS,Dev,8256.5021
12/15/24,Week 50,Q4,Dec,2024,Analytics Tools,Eagle,finance@sunbird.com,Bob,Operations,checkout,GCP,Dev,1904.6482
1/13/25,Week 55,Q1,Jan,2024,Streaming Analytics,Eagle,info@starling.org,Bob,Operations,sales,Azure,Prod,5262.5355
10/17/24,Week 42,Q4,Oct,2024,Streaming Analytics,Starling,finance@sunbird.com,Charlie,Operations,riskengine,Azure,Dev,6478.7201
8/29/24,Week 35,Q3,Aug,2024,ML Platform,Starling,tech@moonbird.io,Diana,Engineering,sales,Azure,Stage,675.794
10/9/24,Week 41,Q4,Oct,2024,INTL DATA AND ANALYTICS POC,Hawk,eagle-team@eagle.net,Alice,Retail,riskengine,Azure,Stage,888.5706
6/3/24,Week 23,Q2,Jun,2024,ML Platform,Starling,all@sunbird.com,Bob,Retail,sales,AWS,Prod,362.5116
7/7/24,Week 27,Q3,Jul,2024,Streaming Analytics,Starling,finance@sunbird.com,Emily,Operations,sales,AWS,Stage,5711.6491
10/7/24,Week 41,Q4,Oct,2024,Big Data Pipeline,Sunbird,all@sunbird.com,Alice,Operations,sales,GCP,Prod,8658.2433
1/3/25,Week 53,Q1,Jan,2024,Data Lakehouse,Sunbird,all@sunbird.com,Diana,Retail,reporting,AWS,Prod,8097.2546
5/17/24,Week 20,Q2,May,2024,Data Lakehouse,Hawk,info@starling.org,Emily,Marketing,checkout,Azure,Stage,6202.5794
5/6/24,Week 19,Q2,May,2024,Streaming Analytics,Sunbird,info@starling.org,Bob,Marketing,inventory,GCP,Dev,6888.7805
10/19/24,Week 42,Q4,Oct,2024,Big Data Pipeline,Eagle,tech@moonbird.io,Charlie,Finance,reporting,AWS,Dev,3133.3087
3/29/25,Week 65,Q1,Mar,2024,ETL/ELT Jobs,Hawk,all@sunbird.com,Alice,Engineering,reporting,AWS,Dev,9675.8596
4/25/25,Week 69,Q2,Apr,2024,Analytics Tools,Sunbird,all@sunbird.com,Charlie,Operations,inventory,GCP,Dev,8976.9209
12/22/24,Week 51,Q4,Dec,2024,Big Data Pipeline,Moonbird,eagle-team@eagle.net,Charlie,Retail,reporting,Azure,Dev,5126.9942
7/18/24,Week 29,Q3,Jul,2024,Streaming Analytics,Sunbird,all@sunbird.com,Diana,Marketing,inventory,GCP,Stage,5441.1699
1/5/24,Week 01,Q1,Jan,2024,INTL DATA AND ANALYTICS POC,Starling,finance@sunbird.com,Diana,Marketing,sales,AWS,Stage,8269.6997
5/13/24,Week 20,Q2,May,2024,INTL DATA AND ANALYTICS POC,Eagle,all@sunbird.com,Diana,Finance,reporting,GCP,Stage,2740.5306
2/27/24,Week 09,Q1,Feb,2024,ETL/ELT Jobs,Sunbird,info@starling.org,Charlie,Retail,riskengine,Azure,Prod,6306.8799
8/6/24,Week 32,Q3,Aug,2024,Data Lakehouse,Moonbird,tech@moonbird.io,Emily,Finance,reporting,Azure,Dev,2535.0949
10/26/24,Week 43,Q4,Oct,2024,Data Lakehouse,Sunbird,finance@sunbird.com,Emily,Finance,inventory,AWS,Stage,5782.3593
6/15/24,Week 24,Q2,Jun,2024,Big Data Pipeline,Moonbird,finance@sunbird.com,Charlie,Engineering,reporting,AWS,Prod,8916.8592
12/12/24,Week 50,Q4,Dec,2024,ETL/ELT Jobs,Eagle,eagle-team@eagle.net,Diana,Operations,sales,Azure,Prod,1752.6599
10/3/24,Week 40,Q4,Oct,2024,ETL/ELT Jobs,Eagle,info@starling.org,Charlie,Finance,riskengine,Azure,Dev,4144.0334
9/12/24,Week 37,Q3,Sep,2024,Big Data Pipeline,Moonbird,eagle-team@eagle.net,Charlie,Retail,riskengine,AWS,Stage,9545.9974
2/1/24,Week 05,Q1,Feb,2024,INTL DATA AND ANALYTICS POC,Hawk,info@starling.org,Alice,Marketing,sales,GCP,Prod,2210.0686
10/14/24,Week 42,Q4,Oct,2024,ETL/ELT Jobs,Sunbird,info@starling.org,Emily,Marketing,riskengine,Azure,Dev,8229.8426
1/16/25,Week 55,Q1,Jan,2024,Data Lakehouse,Moonbird,eagle-team@eagle.net,Diana,Retail,checkout,Azure,Dev,5687.3528
5/6/24,Week 19,Q2,May,2024,Streaming Analytics,Sunbird,tech@moonbird.io,Charlie,Operations,sales,AWS,Stage,3394.6283
12/12/24,Week 50,Q4,Dec,2024,Big Data Pipeline,Sunbird,info@starling.org,Bob,Finance,reporting,Azure,Stage,3227.0596
1/10/24,Week 02,Q1,Jan,2024,ETL/ELT Jobs,Sunbird,eagle-team@eagle.net,Emily,Marketing,reporting,Azure,Dev,6217.9731
2/21/25,Week 60,Q1,Feb,2024,ML Platform,Eagle,all@sunbird.com,Emily,Marketing,inventory,GCP,Dev,6794.6768
3/11/25,Week 63,Q1,Mar,2024,Streaming Analytics,Moonbird,eagle-team@eagle.net,Charlie,Engineering,sales,GCP,Dev,9817.8103
7/31/24,Week 31,Q3,Jul,2024,ETL/ELT Jobs,Sunbird,info@starling.org,Bob,Engineering,riskengine,AWS,Prod,9354.7563
2/13/25,Week 59,Q1,Feb,2024,INTL DATA AND ANALYTICS POC,Starling,tech@moonbird.io,Charlie,Retail,reporting,AWS,Stage,852.3245
6/1/24,Week 22,Q2,Jun,2024,Analytics Tools,Eagle,all@sunbird.com,Diana,Operations,checkout,GCP,Stage,5482.8534
2/28/24,Week 09,Q1,Feb,2024,Data Lakehouse,Eagle,all@sunbird.com,Emily,Finance,reporting,GCP,Dev,3099.3688
4/15/24,Week 16,Q2,Apr,2024,ML Platform,Moonbird,info@starling.org,Diana,Marketing,riskengine,AWS,Stage,1770.102
4/23/24,Week 17,Q2,Apr,2024,INTL DATA AND ANALYTICS POC,Starling,tech@moonbird.io,Bob,Operations,riskengine,AWS,Stage,5742.7187
4/28/25,Week 70,Q2,Apr,2024,Streaming Analytics,Eagle,tech@moonbird.io,Emily,Marketing,reporting,GCP,Prod,3733.9289
9/16/24,Week 38,Q3,Sep,2024,INTL DATA AND ANALYTICS POC,Eagle,tech@moonbird.io,Emily,Finance,inventory,GCP,Prod,2402.7071
3/27/24,Week 13,Q1,Mar,2024,ML Platform,Sunbird,all@sunbird.com,Emily,Finance,riskengine,AWS,Stage,1453.6581
6/2/24,Week 22,Q2,Jun,2024,Analytics Tools,Starling,tech@moonbird.io,Charlie,Marketing,checkout,GCP,Stage,8731.4972
7/8/24,Week 28,Q3,Jul,2024,ML Platform,Moonbird,finance@sunbird.com,Alice,Retail,riskengine,AWS,Stage,2075.5308
4/20/24,Week 16,Q2,Apr,2024,ETL/ELT Jobs,Hawk,finance@sunbird.com,Bob,Retail,inventory,Azure,Prod,7450.192
5/28/24,Week 22,Q2,May,2024,ML Platform,Eagle,tech@moonbird.io,Alice,Engineering,reporting,Azure,Prod,2047.8309
1/31/25,Week 57,Q1,Jan,2024,ML Platform,Moonbird,finance@sunbird.com,Alice,Retail,inventory,GCP,Stage,2966.2241
1/22/24,Week 04,Q1,Jan,2024,Streaming Analytics,Starling,finance@sunbird.com,Bob,Operations,checkout,AWS,Prod,9813.9518
7/28/24,Week 30,Q3,Jul,2024,Streaming Analytics,Starling,all@sunbird.com,Emily,Retail,checkout,AWS,Prod,1149.7631
6/30/24,Week 26,Q2,Jun,2024,Analytics Tools,Moonbird,finance@sunbird.com,Diana,Marketing,checkout,GCP,Stage,6206.521
6/25/24,Week 26,Q2,Jun,2024,ML Platform,Hawk,tech@moonbird.io,Emily,Operations,reporting,AWS,Dev,2540.8111
1/23/25,Week 56,Q1,Jan,2024,Data Lakehouse,Moonbird,tech@moonbird.io,Alice,Marketing,checkout,Azure,Dev,4295.9769
1/11/25,Week 54,Q1,Jan,2024,Streaming Analytics,Sunbird,all@sunbird.com,Bob,Finance,reporting,AWS,Dev,1916.5647
2/19/24,Week 08,Q1,Feb,2024,Analytics Tools,Eagle,all@sunbird.com,Bob,Retail,sales,AWS,Prod,5639.5863
1/25/24,Week 04,Q1,Jan,2024,Big Data Pipeline,Starling,eagle-team@eagle.net,Emily,Retail,reporting,Azure,Stage,7843.8782
4/4/24,Week 14,Q2,Apr,2024,Streaming Analytics,Sunbird,all@sunbird.com,Charlie,Marketing,riskengine,GCP,Prod,5809.259
2/5/25,Week 58,Q1,Feb,2024,INTL DATA AND ANALYTICS POC,Starling,tech@moonbird.io,Alice,Engineering,reporting,AWS,Prod,8714.3349
4/28/24,Week 17,Q2,Apr,2024,Big Data Pipeline,Eagle,all@sunbird.com,Charlie,Marketing,sales,AWS,Dev,9709.8593
1/24/25,Week 56,Q1,Jan,2024,INTL DATA AND ANALYTICS POC,Sunbird,finance@sunbird.com,Bob,Finance,checkout,AWS,Dev,3476.2708
9/10/24,Week 37,Q3,Sep,2024,INTL DATA AND ANALYTICS POC,Moonbird,eagle-team@eagle.net,Alice,Operations,riskengine,AWS,Prod,358.4163
8/10/24,Week 32,Q3,Aug,2024,INTL DATA AND ANALYTICS POC,Hawk,all@sunbird.com,Charlie,Engineering,inventory,Azure,Dev,2326.495
6/3/24,Week 23,Q2,Jun,2024,ETL/ELT Jobs,Sunbird,tech@moonbird.io,Emily,Finance,sales,Azure,Dev,9403.5354
12/7/24,Week 49,Q4,Dec,2024,Big Data Pipeline,Moonbird,tech@moonbird.io,Alice,Finance,riskengine,AWS,Stage,2442.641
3/28/25,Week 65,Q1,Mar,2024,ML Platform,Starling,finance@sunbird.com,Diana,Marketing,riskengine,Azure,Dev,9987.8657
10/8/24,Week 41,Q4,Oct,2024,ETL/ELT Jobs,Moonbird,eagle-team@eagle.net,Alice,Marketing,reporting,AWS,Dev,2762.1714
10/21/24,Week 43,Q4,Oct,2024,ETL/ELT Jobs,Eagle,eagle-team@eagle.net,Charlie,Finance,inventory,AWS,Dev,5945.5039
4/17/24,Week 16,Q2,Apr,2024,Analytics Tools,Moonbird,info@starling.org,Alice,Operations,sales,GCP,Dev,9458.4166
4/8/24,Week 15,Q2,Apr,2024,Data Lakehouse,Moonbird,tech@moonbird.io,Alice,Engineering,checkout,AWS,Dev,821.232
10/26/24,Week 43,Q4,Oct,2024,Streaming Analytics,Starling,tech@moonbird.io,Charlie,Operations,reporting,AWS,Dev,1327.5685
11/2/24,Week 44,Q4,Nov,2024,Data Lakehouse,Sunbird,all@sunbird.com,Emily,Marketing,inventory,AWS,Stage,2321.8444
9/11/24,Week 37,Q3,Sep,2024,Big Data Pipeline,Hawk,eagle-team@eagle.net,Charlie,Marketing,inventory,Azure,Dev,1125.9518
7/14/24,Week 28,Q3,Jul,2024,ML Platform,Moonbird,tech@moonbird.io,Diana,Retail,riskengine,Azure,Prod,5925.5236
9/2/24,Week 36,Q3,Sep,2024,ETL/ELT Jobs,Starling,tech@moonbird.io,Alice,Finance,reporting,GCP,Dev,3800.4561
2/3/24,Week 05,Q1,Feb,2024,Analytics Tools,Starling,eagle-team@eagle.net,Alice,Retail,riskengine,GCP,Stage,9751.2804
9/11/24,Week 37,Q3,Sep,2024,Data Lakehouse,Hawk,all@sunbird.com,Alice,Retail,reporting,GCP,Prod,8814.8667
1/8/24,Week 02,Q1,Jan,2024,Big Data Pipeline,Moonbird,tech@moonbird.io,Emily,Marketing,checkout,AWS,Stage,744.0252
10/15/24,Week 42,Q4,Oct,2024,Big Data Pipeline,Sunbird,tech@moonbird.io,Emily,Engineering,riskengine,AWS,Prod,6072.4038
3/4/25,Week 62,Q1,Mar,2024,ML Platform,Eagle,eagle-team@eagle.net,Bob,Marketing,inventory,AWS,Prod,9155.5482
1/31/25,Week 57,Q1,Jan,2024,Big Data Pipeline,Starling,info@starling.org,Charlie,Finance,reporting,AWS,Stage,1857.1223
4/27/24,Week 17,Q2,Apr,2024,INTL DATA AND ANALYTICS POC,Sunbird,eagle-team@eagle.net,Bob,Finance,inventory,GCP,Stage,1545.6412
12/11/24,Week 50,Q4,Dec,2024,Streaming Analytics,Eagle,eagle-team@eagle.net,Alice,Marketing,sales,Azure,Dev,1858.951
5/28/24,Week 22,Q2,May,2024,Big Data Pipeline,Moonbird,finance@sunbird.com,Bob,Marketing,checkout,Azure,Dev,330.2176
4/29/24,Week 18,Q2,Apr,2024,ML Platform,Eagle,all@sunbird.com,Diana,Operations,riskengine,AWS,Prod,8040.2046
3/12/25,Week 63,Q1,Mar,2024,ETL/ELT Jobs,Sunbird,tech@moonbird.io,Diana,Operations,reporting,AWS,Stage,4909.7795
9/13/24,Week 37,Q3,Sep,2024,Big Data Pipeline,Hawk,tech@moonbird.io,Charlie,Retail,inventory,GCP,Prod,1212.3463
4/26/24,Week 17,Q2,Apr,2024,Analytics Tools,Sunbird,tech@moonbird.io,Alice,Retail,sales,GCP,Prod,8812.5267
3/28/24,Week 13,Q1,Mar,2024,Data Lakehouse,Hawk,eagle-team@eagle.net,Charlie,Marketing,reporting,GCP,Dev,7474.9008
10/27/24,Week 43,Q4,Oct,2024,Streaming Analytics,Eagle,all@sunbird.com,Diana,Operations,checkout,AWS,Prod,4696.9403
12/17/24,Week 51,Q4,Dec,2024,ML Platform,Sunbird,info@starling.org,Bob,Operations,checkout,AWS,Dev,7349.7543
4/5/24,Week 14,Q2,Apr,2024,Analytics Tools,Sunbird,all@sunbird.com,Alice,Marketing,reporting,Azure,Prod,600.9251
1/18/24,Week 03,Q1,Jan,2024,INTL DATA AND ANALYTICS POC,Starling,tech@moonbird.io,Alice,Finance,riskengine,Azure,Stage,1079.2641
5/12/24,Week 19,Q2,May,2024,Streaming Analytics,Hawk,finance@sunbird.com,Emily,Retail,inventory,Azure,Stage,804.0829
4/21/25,Week 69,Q2,Apr,2024,Analytics Tools,Moonbird,info@starling.org,Emily,Retail,reporting,Azure,Prod,7488.4176
2/29/24,Week 09,Q1,Feb,2024,ETL/ELT Jobs,Starling,eagle-team@eagle.net,Diana,Engineering,riskengine,GCP,Dev,1214.417
10/22/24,Week 43,Q4,Oct,2024,Streaming Analytics,Hawk,tech@moonbird.io,Alice,Marketing,sales,AWS,Prod,1974.0466
11/4/24,Week 45,Q4,Nov,2024,Big Data Pipeline,Eagle,tech@moonbird.io,Diana,Finance,sales,Azure,Stage,6895.8748
8/4/24,Week 31,Q3,Aug,2024,Data Lakehouse,Eagle,tech@moonbird.io,Bob,Retail,riskengine,AWS,Stage,9056.0855
9/14/24,Week 37,Q3,Sep,2024,Big Data Pipeline,Sunbird,all@sunbird.com,Bob,Engineering,sales,AWS,Dev,3643.5762
1/29/25,Week 57,Q1,Jan,2024,Data Lakehouse,Hawk,all@sunbird.com,Alice,Finance,riskengine,AWS,Prod,2633.172
10/22/24,Week 43,Q4,Oct,2024,Streaming Analytics,Hawk,info@starling.org,Emily,Retail,sales,Azure,Dev,5122.3378
1/1/24,Week 01,Q1,Jan,2024,Analytics Tools,Hawk,info@starling.org,Diana,Marketing,checkout,Azure,Dev,8281.4013
3/15/25,Week 63,Q1,Mar,2024,ML Platform,Starling,all@sunbird.com,Emily,Operations,sales,AWS,Prod,7807.978
5/27/24,Week 22,Q2,May,2024,Analytics Tools,Sunbird,info@starling.org,Diana,Finance,riskengine,AWS,Stage,6365.2066
9/6/24,Week 36,Q3,Sep,2024,Streaming Analytics,Eagle,finance@sunbird.com,Charlie,Finance,checkout,GCP,Stage,9914.4919
5/31/24,Week 22,Q2,May,2024,Streaming Analytics,Sunbird,info@starling.org,Emily,Operations,riskengine,Azure,Prod,6531.1859
7/10/24,Week 28,Q3,Jul,2024,Data Lakehouse,Sunbird,eagle-team@eagle.net,Emily,Engineering,reporting,AWS,Stage,1097.4977
11/9/24,Week 45,Q4,Nov,2024,Analytics Tools,Sunbird,all@sunbird.com,Charlie,Finance,sales,AWS,Dev,2685.0639
5/10/24,Week 19,Q2,May,2024,ETL/ELT Jobs,Eagle,all@sunbird.com,Charlie,Marketing,reporting,AWS,Dev,5818.2502
8/17/24,Week 33,Q3,Aug,2024,Streaming Analytics,Eagle,all@sunbird.com,Diana,Finance,riskengine,AWS,Stage,8543.0597
3/25/25,Week 65,Q1,Mar,2024,Analytics Tools,Sunbird,all@sunbird.com,Alice,Engineering,riskengine,Azure,Stage,5794.6658
1/27/24,Week 04,Q1,Jan,2024,Data Lakehouse,Sunbird,all@sunbird.com,Charlie,Marketing,inventory,Azure,Prod,9244.6746
6/22/24,Week 25,Q2,Jun,2024,ETL/ELT Jobs,Moonbird,info@starling.org,Emily,Engineering,sales,Azure,Prod,7089.9717
11/6/24,Week 45,Q4,Nov,2024,ML Platform,Starling,tech@moonbird.io,Alice,Finance,riskengine,Azure,Prod,496.6068
3/13/25,Week 63,Q1,Mar,2024,Big Data Pipeline,Hawk,all@sunbird.com,Bob,Operations,checkout,AWS,Stage,1720.1474
3/13/25,Week 63,Q1,Mar,2024,Streaming Analytics,Moonbird,tech@moonbird.io,Charlie,Retail,checkout,GCP,Dev,7699.0058
9/14/24,Week 37,Q3,Sep,2024,Big Data Pipeline,Hawk,info@starling.org,Alice,Marketing,checkout,Azure,Stage,3691.7951
2/10/25,Week 59,Q1,Feb,2024,Analytics Tools,Hawk,tech@moonbird.io,Charlie,Finance,riskengine,GCP,Dev,9103.4463
4/6/25,Week 66,Q2,Apr,2024,Streaming Analytics,Sunbird,all@sunbird.com,Alice,Finance,checkout,GCP,Dev,7342.9243
1/28/25,Week 57,Q1,Jan,2024,INTL DATA AND ANALYTICS POC,Moonbird,finance@sunbird.com,Charlie,Finance,riskengine,Azure,Stage,9535.2236
3/27/24,Week 13,Q1,Mar,2024,INTL DATA AND ANALYTICS POC,Eagle,tech@moonbird.io,Alice,Marketing,riskengine,GCP,Dev,7043.892
12/30/24,Week 53,Q4,Dec,2024,Analytics Tools,Hawk,finance@sunbird.com,Bob,Retail,riskengine,Azure,Dev,4791.2661
11/13/24,Week 46,Q4,Nov,2024,Streaming Analytics,Hawk,info@starling.org,Charlie,Finance,riskengine,Azure,Dev,939.2118
11/10/24,Week 45,Q4,Nov,2024,Streaming Analytics,Starling,eagle-team@eagle.net,Diana,Marketing,sales,AWS,Stage,358.2285
12/6/24,Week 49,Q4,Dec,2024,ML Platform,Hawk,finance@sunbird.com,Diana,Engineering,checkout,GCP,Prod,1912.3451
2/28/24,Week 09,Q1,Feb,2024,ML Platform,Moonbird,eagle-team@eagle.net,Charlie,Operations,checkout,GCP,Stage,3479.1163
4/7/25,Week 67,Q2,Apr,2024,Data Lakehouse,Hawk,tech@moonbird.io,Alice,Operations,riskengine,GCP,Prod,1210.4209
1/31/24,Week 05,Q1,Jan,2024,ML Platform,Sunbird,all@sunbird.com,Emily,Operations,reporting,GCP,Stage,6157.0218
4/3/25,Week 66,Q2,Apr,2024,Analytics Tools,Moonbird,info@starling.org,Diana,Operations,inventory,AWS,Stage,9435.1445
5/14/24,Week 20,Q2,May,2024,Streaming Analytics,Hawk,eagle-team@eagle.net,Bob,Retail,inventory,AWS,Dev,8193.0999
5/24/24,Week 21,Q2,May,2024,Big Data Pipeline,Sunbird,info@starling.org,Charlie,Operations,riskengine,AWS,Prod,9394.8836
1/27/24,Week 04,Q1,Jan,2024,Streaming Analytics,Sunbird,finance@sunbird.com,Charlie,Engineering,inventory,AWS,Prod,5117.3582
6/25/24,Week 26,Q2,Jun,2024,INTL DATA AND ANALYTICS POC,Starling,all@sunbird.com,Alice,Finance,checkout,GCP,Dev,1528.5494
11/23/24,Week 47,Q4,Nov,2024,ML Platform,Eagle,tech@moonbird.io,Charlie,Engineering,checkout,Azure,Stage,9681.9708
3/14/24,Week 11,Q1,Mar,2024,ETL/ELT Jobs,Eagle,eagle-team@eagle.net,Bob,Finance,reporting,GCP,Prod,5180.7131
6/2/24,Week 22,Q2,Jun,2024,ETL/ELT Jobs,Eagle,all@sunbird.com,Bob,Engineering,inventory,AWS,Stage,780.8209
2/7/24,Week 06,Q1,Feb,2024,ML Platform,Starling,info@starling.org,Bob,Finance,sales,GCP,Stage,2291.1467
12/31/24,Week 53,Q4,Dec,2024,Streaming Analytics,Moonbird,finance@sunbird.com,Bob,Marketing,riskengine,AWS,Prod,5790.5704
7/1/24,Week 27,Q3,Jul,2024,ML Platform,Starling,all@sunbird.com,Emily,Finance,sales,Azure,Stage,7946.3938
11/23/24,Week 47,Q4,Nov,2024,Data Lakehouse,Sunbird,eagle-team@eagle.net,Alice,Marketing,reporting,AWS,Stage,512.2587
5/23/24,Week 21,Q2,May,2024,ML Platform,Eagle,info@starling.org,Charlie,Retail,riskengine,GCP,Prod,6391.9611
7/12/24,Week 28,Q3,Jul,2024,Data Lakehouse,Starling,info@starling.org,Bob,Marketing,riskengine,AWS,Prod,1923.7557
2/9/25,Week 58,Q1,Feb,2024,Analytics Tools,Eagle,finance@sunbird.com,Diana,Operations,checkout,GCP,Dev,2899.7256
4/29/25,Week 70,Q2,Apr,2024,INTL DATA AND ANALYTICS POC,Starling,finance@sunbird.com,Charlie,Retail,inventory,GCP,Dev,3475.8207
3/24/24,Week 12,Q1,Mar,2024,ML Platform,Sunbird,info@starling.org,Alice,Retail,riskengine,AWS,Stage,2502.6358
10/22/24,Week 43,Q4,Oct,2024,ETL/ELT Jobs,Moonbird,info@starling.org,Diana,Engineering,checkout,Azure,Prod,9485.5392
12/7/24,Week 49,Q4,Dec,2024,ETL/ELT Jobs,Starling,tech@moonbird.io,Alice,Retail,checkout,AWS,Dev,5757.7815
2/12/25,Week 59,Q1,Feb,2024,Analytics Tools,Starling,eagle-team@eagle.net,Alice,Operations,sales,AWS,Stage,3208.9052
3/16/25,Week 63,Q1,Mar,2024,INTL DATA AND ANALYTICS POC,Hawk,finance@sunbird.com,Diana,Finance,checkout,Azure,Stage,1768.5914
2/7/24,Week 06,Q1,Feb,2024,Data Lakehouse,Eagle,finance@sunbird.com,Alice,Marketing,reporting,AWS,Stage,6631.4051
12/15/24,Week 50,Q4,Dec,2024,ML Platform,Starling,info@starling.org,Emily,Engineering,reporting,AWS,Stage,2652.2483
7/13/24,Week 28,Q3,Jul,2024,Big Data Pipeline,Sunbird,eagle-team@eagle.net,Emily,Finance,checkout,AWS,Stage,829.7929
1/24/24,Week 04,Q1,Jan,2024,Big Data Pipeline,Eagle,all@sunbird.com,Diana,Operations,riskengine,Azure,Stage,2554.3934
5/8/24,Week 19,Q2,May,2024,Data Lakehouse,Hawk,finance@sunbird.com,Emily,Operations,sales,AWS,Stage,8591.1898
1/21/25,Week 56,Q1,Jan,2024,Analytics Tools,Sunbird,eagle-team@eagle.net,Emily,Engineering,checkout,GCP,Dev,6348.4131
11/5/24,Week 45,Q4,Nov,2024,Data Lakehouse,Eagle,all@sunbird.com,Diana,Retail,riskengine,GCP,Stage,4339.4869
5/1/24,Week 18,Q2,May,2024,Streaming Analytics,Starling,info@starling.org,Bob,Retail,sales,GCP,Dev,116.9136
7/24/24,Week 30,Q3,Jul,2024,Streaming Analytics,Eagle,tech@moonbird.io,Alice,Operations,inventory,Azure,Prod,8556.9251
8/28/24,Week 35,Q3,Aug,2024,ETL/ELT Jobs,Moonbird,all@sunbird.com,Charlie,Retail,riskengine,GCP,Dev,8781.0828
2/23/24,Week 08,Q1,Feb,2024,Big Data Pipeline,Moonbird,eagle-team@eagle.net,Bob,Operations,checkout,Azure,Dev,4539.4084
10/4/24,Week 40,Q4,Oct,2024,Data Lakehouse,Sunbird,finance@sunbird.com,Charlie,Engineering,inventory,Azure,Dev,4581.1397
3/23/25,Week 64,Q1,Mar,2024,Streaming Analytics,Hawk,all@sunbird.com,Bob,Engineering,sales,AWS,Prod,3703.0152
8/8/24,Week 32,Q3,Aug,2024,INTL DATA AND ANALYTICS POC,Hawk,tech@moonbird.io,Diana,Operations,reporting,Azure,Stage,4138.1465
3/22/25,Week 64,Q1,Mar,2024,Streaming Analytics,Starling,finance@sunbird.com,Emily,Retail,reporting,Azure,Dev,4467.6652
6/13/24,Week 24,Q2,Jun,2024,ML Platform,Moonbird,finance@sunbird.com,Charlie,Marketing,sales,Azure,Prod,6896.3947
9/1/24,Week 35,Q3,Sep,2024,INTL DATA AND ANALYTICS POC,Hawk,info@starling.org,Diana,Finance,checkout,GCP,Prod,6164.962
1/26/25,Week 56,Q1,Jan,2024,Big Data Pipeline,Sunbird,info@starling.org,Emily,Marketing,inventory,Azure,Prod,5014.8379
1/1/25,Week 53,Q1,Jan,2024,Data Lakehouse,Starling,tech@moonbird.io,Emily,Engineering,checkout,Azure,Prod,1323.1494
4/15/24,Week 16,Q2,Apr,2024,Data Lakehouse,Moonbird,all@sunbird.com,Emily,Finance,riskengine,GCP,Prod,9514.8432
6/13/24,Week 24,Q2,Jun,2024,Analytics Tools,Sunbird,tech@moonbird.io,Alice,Engineering,riskengine,AWS,Prod,7554.0421
2/16/25,Week 59,Q1,Feb,2024,Analytics Tools,Starling,info@starling.org,Bob,Marketing,inventory,Azure,Stage,5812.9018
5/11/24,Week 19,Q2,May,2024,INTL DATA AND ANALYTICS POC,Starling,info@starling.org,Emily,Marketing,sales,AWS,Dev,2779.9693
4/19/25,Week 68,Q2,Apr,2024,INTL DATA AND ANALYTICS POC,Eagle,info@starling.org,Bob,Marketing,checkout,Azure,Stage,3378.8539
3/2/24,Week 09,Q1,Mar,2024,Analytics Tools,Eagle,info@starling.org,Diana,Retail,sales,AWS,Prod,6476.7093
8/2/24,Week 31,Q3,Aug,2024,Analytics Tools,Hawk,all@sunbird.com,Diana,Marketing,reporting,AWS,Stage,8263.8217
3/17/25,Week 64,Q1,Mar,2024,ML Platform,Hawk,all@sunbird.com,Diana,Engineering,sales,AWS,Prod,6356.8449
1/10/24,Week 02,Q1,Jan,2024,Streaming Analytics,Eagle,tech@moonbird.io,Charlie,Retail,reporting,Azure,Dev,2103.1084
1/12/25,Week 54,Q1,Jan,2024,ML Platform,Hawk,eagle-team@eagle.net,Alice,Operations,reporting,Azure,Dev,3427.1982
6/23/24,Week 25,Q2,Jun,2024,ML Platform,Sunbird,eagle-team@eagle.net,Alice,Operations,inventory,Azure,Prod,6194.4145
2/20/25,Week 60,Q1,Feb,2024,ML Platform,Eagle,info@starling.org,Emily,Operations,reporting,GCP,Dev,1627.494
10/1/24,Week 40,Q4,Oct,2024,INTL DATA AND ANALYTICS POC,Starling,tech@moonbird.io,Diana,Marketing,checkout,GCP,Dev,8084.6335
2/25/24,Week 08,Q1,Feb,2024,INTL DATA AND ANALYTICS POC,Sunbird,info@starling.org,Charlie,Finance,reporting,AWS,Dev,2406.5244
6/20/24,Week 25,Q2,Jun,2024,INTL DATA AND ANALYTICS POC,Eagle,eagle-team@eagle.net,Emily,Engineering,inventory,Azure,Prod,4735.4927
